0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,34,34,37,0,0,0,0,0,36,34,34,34,34,34,34,34,34,34,34,34,34,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,34,34,34,35,160,160,432,17,0,0,0,36,34,35,160,160,160,160,161,192,192,192,192,192,192,192,192,33,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,34,34,34,34,35,160,160,160,166,160,176,160,160,17,0,0,36,35,196,196,196,196,196,196,196,192,192,192,192,193,193,192,192,180,160,33,132,34,37,0,0,0,0,0,0,0,0,0,0,0,0,36,34,34,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,160,192,192,160,160,160,196,196,196,196,196,196,160,1,53,0,36,35,196,196,196,196,196,196,196,192,192,192,192,193,193,192,192,192,192,180,160,259,160,33,34,34,37,0,0,0,0,0,0,0,0,0,19,164,160,432,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,98,34,34,37,19,160,176,192,192,192,176,176,196,196,196,196,196,196,1,53,0,0,19,196,196,196,196,196,196,196,192,192,192,192,193,193,192,192,192,192,192,160,160,227,160,160,176,160,33,132,34,37,0,0,0,0,0,36,35,176,161,231,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,373,369,160,417,17,35,161,176,160,192,192,161,166,196,196,196,196,196,196,33,34,0,433,156,196,196,196,196,196,196,196,192,192,192,192,193,193,192,192,192,192,192,161,164,227,180,161,161,160,160,259,160,33,34,37,0,0,36,35,160,161,212,416,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,373,369,160,160,263,48,176,161,160,160,192,192,166,176,196,196,196,196,196,196,196,227,156,156,156,196,196,196,196,196,196,192,192,192,192,193,193,193,193,192,192,192,192,180,160,227,176,176,160,161,161,259,160,160,160,17,0,0,19,260,247,215,246,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,160,160,0,0,0,0
0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,373,369,160,166,160,263,176,161,161,160,400,192,192,192,192,196,196,196,196,196,196,196,291,156,156,196,196,196,196,196,196,196,192,192,192,192,193,193,193,193,193,192,192,192,160,161,240,211,210,180,160,160,227,161,161,161,17,0,0,19,231,161,180,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,160,160,160,160,160,0,0,0
0,0,0,0,0,0,0,0,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,373,373,369,164,160,160,176,292,215,215,215,247,246,192,193,192,192,196,196,196,196,196,196,196,227,263,196,196,196,196,196,196,196,192,192,192,192,193,193,193,192,193,193,193,192,192,161,256,211,256,338,164,176,160,227,161,161,161,33,34,37,19,263,161,1,8,34,34,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,160,160,160,160,160,160,0,0,0
0,0,0,0,0,0,0,160,160,160,160,160,160,0,0,0,0,0,0,0,373,373,373,369,389,161,166,176,161,161,160,160,160,192,192,192,192,193,192,192,196,196,196,196,196,196,196,259,231,196,196,196,196,196,196,196,192,192,192,193,193,192,192,192,192,193,192,192,192,160,227,161,161,164,160,176,160,240,211,210,164,160,160,17,19,231,164,17,19,160,160,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,160,160,160,160,160,160,160,0,0,0
0,0,0,0,0,0,0,0,160,160,160,0,0,0,0,0,0,0,0,373,369,389,389,164,160,160,176,160,161,160,160,167,192,192,192,192,192,192,192,400,176,260,215,215,279,247,215,140,230,196,196,196,196,196,196,196,192,192,193,193,192,192,192,192,192,192,192,192,161,180,227,160,161,160,176,160,161,160,160,227,160,160,160,17,19,231,1,53,19,160,160,368,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,0,0,0,160,160,160,160,160,160,0,0,0
0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,373,373,369,164,160,160,160,176,160,160,182,167,192,192,192,193,192,192,192,192,192,192,340,279,342,166,256,275,275,275,290,231,196,196,196,196,196,196,196,192,192,192,192,192,192,192,192,192,192,192,180,161,160,240,211,210,176,180,161,161,164,160,227,160,160,160,33,24,187,8,34,35,161,160,160,368,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,0,0,0,0,0,0,0,160,160,160,160,0,0,0
0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,389,166,160,160,160,160,160,182,167,192,192,192,192,193,193,192,192,167,160,160,400,192,192,192,192,275,290,164,166,164,160,276,215,279,215,247,279,215,215,402,247,279,214,167,180,180,192,192,192,400,161,160,160,256,211,338,176,161,161,161,160,180,227,160,160,176,176,33,187,35,160,160,160,161,176,160,368,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,160,160,160,160,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,164,160,160,160,164,192,192,192,192,193,193,192,192,192,192,160,160,160,160,160,192,192,193,192,192,167,167,166,167,166,295,160,161,166,161,164,192,192,192,192,160,340,247,279,310,192,192,192,160,160,176,176,227,160,180,164,160,161,161,161,256,338,176,160,260,215,215,278,161,160,176,180,160,164,160,160,368,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,160,160,0,0,0,160,160,160,160,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,161,160,160,160,182,192,192,192,192,193,193,193,192,192,182,167,160,160,160,160,160,160,160,192,193,192,192,167,182,308,279,279,294,166,164,161,160,192,192,192,192,192,192,160,161,160,295,167,180,161,180,180,164,160,227,164,176,161,160,160,161,161,227,160,176,212,294,192,160,295,160,160,160,160,176,160,164,160,372,373,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,160,160,0,0,0,160,160,160,160,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,161,160,160,160,192,192,193,193,193,193,192,192,182,167,160,160,160,160,160,160,161,160,160,192,193,192,192,167,182,295,182,167,167,167,166,166,192,192,192,192,192,192,192,192,180,160,295,164,164,160,160,160,164,160,227,164,161,161,161,164,256,211,338,160,212,342,192,192,176,295,160,164,161,161,160,161,164,176,160,368,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,160,0,0,0,160,160,160,160,160,0,0,0
