010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000
